latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
-10.49380154,40.12659902,64.1258,0.8737,"POLYGON((40.1266503645669 -10.4938074467523, 40.1266011575344 -10.493750424168, 40.1265476702845 -10.4937956328085, 40.1265968773161 -10.4938526554011, 40.1266503645669 -10.4938074467523))",5HX2G44G+FJHR
-10.72350572,39.99304293,43.4959,0.8300,"POLYGON((39.9930776750534 -10.7235311225513, 39.9930762840852 -10.7234785673073, 39.9930082048943 -10.7234803294613, 39.9930095958508 -10.7235328847067, 39.9930776750534 -10.7235311225513))",5GXX7XGV+H6VM
-10.77730624,40.02416063,17.4590,0.7172,"POLYGON((40.0241802204046 -10.7773251081269, 40.0241745184824 -10.7772829378217, 40.0241410313857 -10.7772873643708, 40.0241467333034 -10.7773295346771, 40.0241802204046 -10.7773251081269))",5HX262FF+3MFJ
-10.51953428,40.16229694,65.8757,0.8309,"POLYGON((40.1623361583255 -10.5195685911222, 40.162332792482 -10.5194965476321, 40.1622577351542 -10.5194999816987, 40.1622611009805 -10.5195720251914, 40.1623361583255 -10.5195685911222))",5HX2F5J6+5WMP
-10.72334895,39.99454099,47.0903,0.7293,"POLYGON((39.9945788355847 -10.7233779256963, 39.9945464296028 -10.7233019121873, 39.9945031315479 -10.7233199645253, 39.9945355375218 -10.7233959780394, 39.9945788355847 -10.7233779256963))",5GXX7XGV+MR73
-10.65609551,40.16966821,113.3352,0.8794,"POLYGON((40.1697379280888 -10.6560964957988, 40.169652187589 -10.6560283941486, 40.1695984970203 -10.6560945322889, 40.1696842375296 -10.6561626339527, 40.1697379280888 -10.6560964957988))",5HX285V9+HV73
-10.54618317,40.27571907,48.6289,0.7779,"POLYGON((40.2757700330598 -10.5461836657797, 40.2757514585092 -10.5461442364254, 40.2756681079486 -10.546182682202, 40.275686682492 -10.5462221115623, 40.2757700330598 -10.5461836657797))",5HX2F73G+G7HJ
-10.72514287,39.99807196,47.1648,0.8730,"POLYGON((39.9981036999602 -10.7251740624725, 39.9980966235701 -10.7251059417554, 39.9980402258457 -10.7251116712886, 39.9980473022236 -10.7251797920082, 39.9981036999602 -10.7251740624725))",5GXX7XFX+W6W7
-10.55685628,39.99941669,78.3694,0.7996,"POLYGON((39.9994738037361 -10.5568551453934, 39.9994190232725 -10.5567997994368, 39.9993595620499 -10.5568574209465, 39.9994143425149 -10.5569127669132, 39.9994738037361 -10.5568551453934))",5GXXCXVX+7Q3M
-10.70941798,40.11054658,34.8568,0.7922,"POLYGON((40.1105797192814 -10.7094389751506, 40.1105548902731 -10.7093799281114, 40.1105134641624 -10.7093969656388, 40.1105382931647 -10.7094560126818, 40.1105797192814 -10.7094389751506))",5HX274R6+66M7
-10.52143638,40.15477287,14.7922,0.7171,"POLYGON((40.1547942153895 -10.5214489248663, 40.1547840131039 -10.5214144283203, 40.1547515224235 -10.5214238383902, 40.1547617247059 -10.5214583349375, 40.1547942153895 -10.5214489248663))",5HX2F5H3+CWCG
-10.57066944,40.11523533,58.1965,0.8107,"POLYGON((40.1152846758842 -10.5706675596342, 40.115239551436 -10.5706207630448, 40.115185990074 -10.5706713246392, 40.1152311145231 -10.5707181212362, 40.1152846758842 -10.5706675596342))",5HX2C4H8+P3Q8
-10.42790135,40.31827098,63.0600,0.8902,"POLYGON((40.3183155424509 -10.4279262891942, 40.3182977100332 -10.4278581258947, 40.3182264126228 -10.4278764031503, 40.318244245027 -10.4279445664554, 40.3183155424509 -10.4279262891942))",5HX2H8C9+R8JW
-10.50055663,40.30077305,60.9478,0.8738,"POLYGON((40.3008052523745 -10.5005951486041, 40.3008156207135 -10.5005297194464, 40.3007408386144 -10.5005181127765, 40.3007304702595 -10.5005835419337, 40.3008052523745 -10.5005951486041))",5HX2F8X2+Q8CP
-10.60654362,40.14078310,82.1632,0.7974,"POLYGON((40.1408373710285 -10.6065651611176, 40.140802757077 -10.6064891440712, 40.1407288240765 -10.6065220934264, 40.1407634380158 -10.6065981104821, 40.1408373710285 -10.6065651611176))",5HX294VR+98M6
-10.66872070,40.13089773,13.6459,0.6843,"POLYGON((40.1309165879669 -10.6687351152034, 40.1309126630925 -10.6687023304322, 40.130878881095 -10.6687062870848, 40.130882805966 -10.6687390718568, 40.1309165879669 -10.6687351152034))",5HX284JJ+G964
-10.71961163,40.02529268,41.1319,0.8706,"POLYGON((40.0253272992048 -10.7196341160464, 40.0253132181696 -10.7195760596593, 40.0252580727803 -10.7195891404872, 40.025272153806 -10.7196471968777, 40.0253272992048 -10.7196341160464))",5HX272JG+543F
-10.49568033,40.34815269,68.5845,0.8312,"POLYGON((40.3481998599545 -10.4957063317964, 40.3481882655726 -10.4956401328775, 40.3481055333081 -10.4956543253116, 40.3481171276737 -10.4957205242355, 40.3481998599545 -10.4957063317964))",5HX2G83X+P7CQ
-10.49315315,40.34710653,21.9235,0.7803,"POLYGON((40.3471274089359 -10.4931748087313, 40.3471302433614 -10.4931345696338, 40.3470856459119 -10.4931314926859, 40.3470828114806 -10.4931717317838, 40.3471274089359 -10.4931748087313))",5HX2G84W+PRQV
-10.62481839,40.14380667,11.0370,0.6639,"POLYGON((40.1438269598352 -10.6248257333065, 40.1438175934659 -10.6247999519323, 40.1437863954808 -10.6248110438753, 40.1437957618481 -10.6248368252507, 40.1438269598352 -10.6248257333065))",5HX294GV+3GF9
-10.65713802,40.16778534,14.1095,0.7739,"POLYGON((40.1677887945339 -10.657113703361, 40.167762969371 -10.6571273764436, 40.1677818816845 -10.6571623261862, 40.1678077068488 -10.6571486531022, 40.1677887945339 -10.657113703361))",5HX285V9+44VC
-10.65602662,40.16819846,91.2638,0.8307,"POLYGON((40.168261040012 -10.6560290807804, 40.1682166121593 -10.6559673289291, 40.168135874301 -10.6560241629471, 40.1681803021479 -10.6560859148107, 40.168261040012 -10.6560290807804))",5HX285V9+H7PV
-10.70598808,40.10889594,60.1770,0.8816,"POLYGON((40.1089459827756 -10.7059914820981, 40.1089043197824 -10.7059391659253, 40.1088458877541 -10.7059846800908, 40.108887550745 -10.7060369962719, 40.1089459827756 -10.7059914820981))",5HX274V5+JH2G
-10.47760140,40.18509355,50.4646,0.7294,"POLYGON((40.1851395282759 -10.4775979592774, 40.1850825514745 -10.4775570850212, 40.1850475763879 -10.4776048427806, 40.1851045531947 -10.4776457170426, 40.1851395282759 -10.4775979592774))",5HX2G5CP+X24X
-10.49271786,40.12637319,61.9364,0.8300,"POLYGON((40.1264135931758 -10.4927482775727, 40.1264058285528 -10.4926793828682, 40.1263327915763 -10.4926874453896, 40.1263405561837 -10.4927563400975, 40.1264135931758 -10.4927482775727))",5HX2G44G+WG99
-10.70660591,40.11053804,65.5501,0.8574,"POLYGON((40.1105901841127 -10.7066089004901, 40.1105406429599 -10.7065543230438, 40.1104859009577 -10.7066029249056, 40.1105354421105 -10.7066575023606, 40.1105901841127 -10.7066089004901))",5HX274V6+963J
-10.70503103,40.11203990,50.3858,0.8258,"POLYGON((40.1120857222844 -10.7050349922799, 40.1120499609074 -10.7049866394891, 40.1119940848352 -10.7050270600615, 40.1120298462091 -10.7050754128591, 40.1120857222844 -10.7050349922799))",5HX274V6+XRMM
-10.55045171,40.00143884,53.5779,0.7898,"POLYGON((40.0014468342532 -10.5505007701391, 40.0014788902481 -10.5504217363282, 40.0014308564727 -10.5504026609766, 40.0013988004665 -10.5504816947837, 40.0014468342532 -10.5505007701391))",5HX2C2X2+RH8R
-10.59850706,40.22743816,65.5520,0.8792,"POLYGON((40.2274874188743 -10.5985242564324, 40.2274534726191 -10.5984576587365, 40.2273889034948 -10.5984898730658, 40.2274228497412 -10.5985564707696, 40.2274874188743 -10.5985242564324))",5HX2C62G+HXWJ
-10.55644716,40.00390367,68.1340,0.7084,"POLYGON((40.0039582565241 -10.5564504316908, 40.0038892852475 -10.5563949576406, 40.003849083478 -10.5564438944574, 40.0039180547599 -10.5564993685161, 40.0039582565241 -10.5564504316908))",5HX2C2V3+CHC5
-10.65087911,40.17111118,57.1010,0.7955,"POLYGON((40.1711028970602 -10.6508281366554, 40.1710621894078 -10.6508613032097, 40.1711194588474 -10.6509300796017, 40.1711601665007 -10.6508969130389, 40.1711028970602 -10.6508281366554))",5HX285XC+JCXW
-10.69489127,40.03214680,38.4631,0.6612,"POLYGON((40.0321834859039 -10.6949142508946, 40.0321859469437 -10.6948726527065, 40.0321101023138 -10.6948682635261, 40.0321076412635 -10.6949098617151, 40.0321834859039 -10.6949142508946))",5HX2824J+2VR8
-10.70628672,40.10978357,45.1771,0.8684,"POLYGON((40.109827328836 -10.7062832850135, 40.1097898102013 -10.7062437452074, 40.1097398033046 -10.7062901563935, 40.1097773219396 -10.7063296962056, 40.109827328836 -10.7062832850135))",5HX274V5+FWMC
-10.60401600,40.14105194,80.6624,0.8273,"POLYGON((40.1411060851439 -10.6040379312046, 40.1410844453739 -10.6039678701142, 40.1409978020984 -10.6039940631716, 40.1410194418516 -10.6040641242697, 40.1411060851439 -10.6040379312046))",5HX294WR+9CV8
-10.75474643,40.01145902,45.7980,0.8430,"POLYGON((40.0114698931747 -10.7547942431368, 40.011489707652 -10.7547079600518, 40.0114481539156 -10.7546986295172, 40.0114283394265 -10.754784912601, 40.0114698931747 -10.7547942431368))",5HX262W6+4H44
-10.72313835,40.06588443,40.9940,0.8301,"POLYGON((40.0659269888257 -10.7231318509914, 40.0658950629383 -10.7230970735322, 40.0658418723623 -10.7231448276832, 40.0658737982496 -10.7231796051479, 40.0659269888257 -10.7231318509914))",5HX273G8+P9RF
-10.49607782,40.34750689,47.6316,0.8595,"POLYGON((40.3475401967887 -10.4960476375913, 40.3474852987672 -10.4960385718165, 40.3474735921194 -10.4961080052476, 40.3475284901533 -10.4961170710228, 40.3475401967887 -10.4960476375913))",5HX2G83X+H26R
-10.54096911,40.27746904,26.7057,0.7965,"POLYGON((40.2774874579777 -10.5409973383765, 40.2774915173356 -10.5409439245074, 40.2774506175906 -10.5409408809545, 40.2774465582255 -10.540994294824, 40.2774874579777 -10.5409973383765))",5HX2F75G+JX96
-10.54210793,40.27767399,43.2064,0.8466,"POLYGON((40.2777135976235 -10.5420878443079, 40.277638889304 -10.5420808548316, 40.2776343836376 -10.5421280107393, 40.2777090919686 -10.5421350002151, 40.2777135976235 -10.5420878443079))",5HX2F75H+533P
-10.45948896,40.32215104,32.4058,0.7186,"POLYGON((40.3221820357279 -10.4595087069671, 40.3221749652037 -10.4594612166007, 40.3221200374096 -10.4594692283321, 40.3221271079259 -10.4595167187006, 40.3221820357279 -10.4595087069671))",5HX2G8RC+6V2H
-10.72376926,39.99365281,25.6608,0.7810,"POLYGON((39.9936800887657 -10.7237876572642, 39.9936764998386 -10.7237465150591, 39.9936255383222 -10.7237508626483, 39.9936291272428 -10.7237920048545, 39.9936800887657 -10.7237876572642))",5GXX7XGV+FFR9
-10.58235204,40.17955013,8.1708,0.6913,"POLYGON((40.179562581329 -10.5823655553227, 40.1795624776524 -10.5823384283591, 40.1795376957086 -10.5823385210736, 40.1795377993829 -10.5823656480374, 40.179562581329 -10.5823655553227))",5HX2C59H+3R3W
-10.60421439,40.14402982,161.3369,0.8762,"POLYGON((40.1439958566689 -10.6041239569132, 40.143941259403 -10.6041740086547, 40.144063790333 -10.6043048281883, 40.1441183875977 -10.6042547764256, 40.1439958566689 -10.6041239569132))",5HX294WV+8J6H
-10.56241967,40.09997253,74.0428,0.9052,"POLYGON((40.1000226847419 -10.5624443782928, 40.1000068386085 -10.5623758453788, 40.0999223734432 -10.5623949657632, 40.0999382195598 -10.5624634986831, 40.1000226847419 -10.5624443782928))",5HX2C3QX+2XQ6
-10.75755278,40.01512481,46.0996,0.8877,"POLYGON((40.0151657607968 -10.7575369158594, 40.0151037422836 -10.7575146109766, 40.0150838632821 -10.7575686549144, 40.0151458818056 -10.7575909598002, 40.0151657607968 -10.7575369158594))",5HX262R8+X2HX
-10.75518686,40.01298976,43.7268,0.7936,"POLYGON((40.0130188100049 -10.7552177766235, 40.0130220337155 -10.7551592432461, 40.0129607164053 -10.7551559412661, 40.0129574926829 -10.7552144746438, 40.0130188100049 -10.7552177766235))",5HX262V7+W5HG
-10.56612488,40.21942807,9.1725,0.6813,"POLYGON((40.2194439165864 -10.5661365179086, 40.2194363868085 -10.5661071814011, 40.2194122215074 -10.566113253662, 40.2194197512833 -10.5661425901704, 40.2194439165864 -10.5661365179086))",5HX2C6M9+HQ34
-10.69697693,40.03618665,30.3006,0.8351,"POLYGON((40.0362107725384 -10.6970040618265, 40.0362046743395 -10.6969455081789, 40.0361625284227 -10.6969498016661, 40.0361686266139 -10.6970083553152, 40.0362107725384 -10.6970040618265))",5HX2823P+6F3X
-10.60780671,40.14099651,45.6964,0.7992,"POLYGON((40.1410380427598 -10.6078206060756, 40.1410166536424 -10.6077681801487, 40.1409549794825 -10.6077928073334, 40.140976368592 -10.6078452332654, 40.1410380427598 -10.6078206060756))",5HX294RR+V9HQ
-10.50976741,40.10695254,9.8046,0.6533,"POLYGON((40.1069694836859 -10.5097784707631, 40.1069661154779 -10.5097524812405, 40.1069355859045 -10.5097563561957, 40.10693895411 -10.5097823457189, 40.1069694836859 -10.5097784707631))",5HX2F4R4+3QW7
-10.49291290,40.12519428,5.8747,0.6551,"POLYGON((40.1252063388885 -10.4929227610641, 40.125204358425 -10.4929010656536, 40.1251822659855 -10.4929030409667, 40.1251842464475 -10.4929247363774, 40.1252063388885 -10.4929227610641))",5HX2G44G+R3PC
-10.57751259,40.12467456,37.0274,0.7919,"POLYGON((40.1246731749455 -10.5774694461002, 40.1246384746762 -10.5774883386271, 40.1246759536669 -10.5775557266315, 40.1247106539407 -10.5775368341002, 40.1246731749455 -10.5774694461002))",5HX2C4CF+XVVG
-10.69790254,40.03977750,56.2765,0.8115,"POLYGON((40.0398119504136 -10.6979361548186, 40.039811326865 -10.6978683252762, 40.0397430433722 -10.6978689392728, 40.0397436669056 -10.6979367688168, 40.0398119504136 -10.6979361548186))",5HX2822Q+RWJX
-10.46508832,40.32356405,153.8339,0.6660,"POLYGON((40.3236020143575 -10.4651675546339, 40.3236071945314 -10.4650117240328, 40.3235260904097 -10.4650090827855, 40.3235209101961 -10.4651649133904, 40.3236020143575 -10.4651675546339))",5HX2G8MF+XC8C
-10.54359741,40.27522591,77.6392,0.8797,"POLYGON((40.2752885977533 -10.5435956317879, 40.2751886286577 -10.5435475136144, 40.2751632306413 -10.5435991796658, 40.2752631997514 -10.5436472978456, 40.2752885977533 -10.5435956317879))",5HX2F74G+H392
-10.55557350,40.00763626,33.7774,0.7917,"POLYGON((40.0076654105726 -10.5555970947852, 40.0076558362461 -10.5555416734567, 40.0076071191268 -10.5555499134608, 40.0076166934451 -10.5556053347916, 40.0076654105726 -10.5555970947852))",5HX2C2V5+Q3C3
-10.60048796,40.22360041,70.1376,0.8830,"POLYGON((40.2236540200926 -10.6004957324477, 40.223614252884 -10.6004361448964, 40.2235468056427 -10.600480202372, 40.223586572846 -10.6005397899325, 40.2236540200926 -10.6004957324477))",5HX296XF+RC5C
-10.65273171,40.17169820,68.0137,0.8358,"POLYGON((40.1717462318294 -10.6527084570738, 40.1716818611169 -10.6526813532386, 40.171650182076 -10.652754967999, 40.1717145528027 -10.6527820718394, 40.1717462318294 -10.6527084570738))",5HX285WC+WM4M
-10.64345946,40.03350756,44.3074,0.8638,"POLYGON((40.0335335563265 -10.6434933733617, 40.0335392268256 -10.6434306447744, 40.0334815611247 -10.6434255440008, 40.0334758906137 -10.6434882725882, 40.0335335563265 -10.6434933733617))",5HX2924M+JC6J
-10.64343814,40.03459427,58.0923,0.8357,"POLYGON((40.0346320979736 -10.643469362647, 40.0346292146734 -10.6434037921805, 40.0345564442016 -10.6434069232864, 40.0345593274864 -10.6434724937549, 40.0346320979736 -10.643469362647))",5HX2924M+JRHC
-10.46239283,40.32192237,56.7690,0.7924,"POLYGON((40.3219603967597 -10.4624239371617, 40.3219434789928 -10.4623487007914, 40.3218843505758 -10.4623617262018, 40.32190126833 -10.4624369625768, 40.3219603967597 -10.4624239371617))",5HX2G8QC+2QV8
-10.44810522,40.35270593,55.3306,0.8583,"POLYGON((40.3527537491915 -10.4481103316685, 40.3527165139213 -10.448058771466, 40.352658104447 -10.4481000994076, 40.3526953397142 -10.4481516596175, 40.3527537491915 -10.4481103316685))",5HX2H923+Q34P
-10.43852506,40.32005315,32.9280,0.6956,"POLYGON((40.3200818095749 -10.4385482011184, 40.3200769611801 -10.4384970392809, 40.3200244936259 -10.438501911087, 40.3200293420135 -10.4385530729264, 40.3200818095749 -10.4385482011184))",5HX2H86C+H2MW
-10.46240751,40.31974384,69.8021,0.8958,"POLYGON((40.319791201257 -10.4623788323317, 40.3197005055481 -10.4623731474964, 40.3196964718306 -10.4624361929181, 40.3197871675583 -10.4624418777524, 40.319791201257 -10.4623788323317))",5HX2G8Q9+2VQQ
-10.79952153,39.98587007,19.1804,0.7013,"POLYGON((39.9858867253913 -10.7995454487511, 39.9858861792466 -10.7994972521653, 39.9858534167656 -10.7994976150545, 39.9858539629048 -10.7995458116409, 39.9858867253913 -10.7995454487511))",5GXX6X2P+58X5
-10.49140210,40.11792015,121.7038,0.7112,"POLYGON((40.1179830518447 -10.4914529580364, 40.1179793744792 -10.4914176060604, 40.1179558987842 -10.4914199979387, 40.1179470440367 -10.4913348736206, 40.117871713254 -10.491342548868, 40.1178842453362 -10.4914630251674, 40.1179830518447 -10.4914529580364))",5HX2G459+C5MV
-10.70657914,40.11109953,48.5883,0.8635,"POLYGON((40.1111427136201 -10.7065918124441, 40.1111086074148 -10.7065355044205, 40.111056338047 -10.7065664707528, 40.1110904442472 -10.7066227787827, 40.1111427136201 -10.7065918124441))",5HX274V6+9C9R
-10.60595895,40.14207406,43.4246,0.8116,"POLYGON((40.1421165583379 -10.6059605659927, 40.1420780707978 -10.6059170692282, 40.1420315627718 -10.6059573466132, 40.1420700503118 -10.6060008433831, 40.1421165583379 -10.6059605659927))",5HX294VR+JR8M
-10.65899755,40.16745638,38.7015,0.8006,"POLYGON((40.1674969792455 -10.6589911292787, 40.1674625687284 -10.6589573487503, 40.1674157819184 -10.6590039787547, 40.1674501924365 -10.6590377592883, 40.1674969792455 -10.6589911292787))",5HX285R8+CX44
-10.57689313,40.25850649,44.6170,0.8403,"POLYGON((40.2585464428515 -10.5769094706561, 40.2585180145856 -10.5768519065428, 40.2584665350939 -10.5768767943356, 40.2584949633538 -10.5769343584542, 40.2585464428515 -10.5769094706561))",5HX2C7F5+6CR6
-10.41616156,40.29952217,43.2294,0.7838,"POLYGON((40.2995577019597 -10.4161387007227, 40.2994982215153 -10.4161269465851, 40.2994866314617 -10.4161844216756, 40.2995461119171 -10.4161961758142, 40.2995577019597 -10.4161387007227))",5HX2H7MX+GRJG
-10.65325205,40.16775724,22.5950,0.6812,"POLYGON((40.1677669899539 -10.653283513588, 40.1677791089623 -10.653227242088, 40.1677474986896 -10.6532205810657, 40.167735379676 -10.6532768525653, 40.1677669899539 -10.653283513588))",5HX285W9+M4RR
-10.55110177,40.18078629,35.0840,0.7979,"POLYGON((40.18082477452 -10.5511128212461, 40.1808125518139 -10.551071809605, 40.1807478046648 -10.5510907029235, 40.1807600273636 -10.5511317145679, 40.18082477452 -10.5511128212461))",5HX2C5XJ+H83R
-10.44827223,40.35153987,13.8700,0.6784,"POLYGON((40.3515579675184 -10.4482563732049, 40.3515269697035 -10.4482520038148, 40.3515217806698 -10.4482880713768, 40.3515527784885 -10.4482924407672, 40.3515579675184 -10.4482563732049))",5HX2H922+MJV3
-10.69630482,40.03624686,49.8144,0.8933,"POLYGON((40.0362781928477 -10.6963377006044, 40.0362761913463 -10.696270174464, 40.0362155245722 -10.6962719333697, 40.0362175260602 -10.6963394595118, 40.0362781928477 -10.6963377006044))",5HX2823P+FFHX
-10.69448974,40.03857360,42.9140,0.7395,"POLYGON((40.0386090290479 -10.6945134245266, 40.0386046415226 -10.694460643223, 40.0385381706195 -10.6944660480904, 40.0385425581335 -10.6945188293962, 40.0386090290479 -10.6945134245266))",5HX2824Q+6C4F
-10.66792318,40.13425114,34.7428,0.7685,"POLYGON((40.1342761177308 -10.6679519601277, 40.134275143095 -10.6678936044838, 40.1342261580432 -10.6678944048932, 40.1342271326696 -10.6679527605382, 40.1342761177308 -10.6679519601277))",5HX284JM+RPJ2
-10.70461092,40.11012042,18.8825,0.6674,"POLYGON((40.1101282313983 -10.7045902287855, 40.1101007547983 -10.7045826327712, 40.1100958450898 -10.7046000035027, 40.1101199448065 -10.7046344031361, 40.1101467219228 -10.7046418057719, 40.1101282313983 -10.7045902287855))",5HX274W6+525H
-10.76051156,40.01504557,38.9415,0.7953,"POLYGON((40.0150832729714 -10.7605288821349, 40.0150750784541 -10.7604826045299, 40.0150078643435 -10.760494241373, 40.0150160588513 -10.7605405189805, 40.0150832729714 -10.7605288821349))",5HX262Q8+Q2VF
-10.72079445,39.99481597,25.3574,0.7588,"POLYGON((39.9948441114688 -10.7208111806751, 39.9948267545895 -10.7207637749285, 39.9947878279893 -10.7207777137232, 39.9948051848637 -10.7208251194725, 39.9948441114688 -10.7208111806751))",5GXX7XHV+MWP6
-10.49894871,40.34608304,108.0419,0.8360,"POLYGON((40.3461486006017 -10.4989624062369, 40.3460961951054 -10.4988836828853, 40.3460174741234 -10.4989350091882, 40.3460698796114 -10.4990137325541, 40.3461486006017 -10.4989624062369))",5HX2G82W+CCG4
-10.65556327,40.17101755,11.3192,0.7001,"POLYGON((40.1710339448417 -10.655548532511, 40.1709986599887 -10.6555518196052, 40.1710011515397 -10.6555779877831, 40.1710364363956 -10.6555747006889, 40.1710339448417 -10.655548532511))",5HX285VC+QCCG
-10.46201260,40.32308975,48.6133,0.7147,"POLYGON((40.3231278582119 -10.4620365874802, 40.3231083629324 -10.4619718650689, 40.3230516310476 -10.461988606134, 40.3230711263174 -10.4620533285504, 40.3231278582119 -10.4620365874802))",5HX2G8QF+56WH
-10.45800666,40.32244112,56.6917,0.8570,"POLYGON((40.3224749426629 -10.4580434179903, 40.3224636232911 -10.4579622063681, 40.3224072832813 -10.45796989968, 40.3224186026392 -10.4580511113059, 40.3224749426629 -10.4580434179903))",5HX2G8RC+QXWJ
-10.59740340,40.22637416,64.2283,0.8433,"POLYGON((40.2264255682143 -10.5974091363461, 40.2263832994761 -10.597353023455, 40.2263227485457 -10.5973976683887, 40.2263650172807 -10.5974537812881, 40.2264255682143 -10.5974091363461))",5HX2C63G+2GQX
-10.69469535,40.03228834,10.7152,0.6845,"POLYGON((40.0323072589564 -10.6947046337542, 40.032297552745 -10.6946765597985, 40.0322694264321 -10.6946860718204, 40.0322791326415 -10.6947141457774, 40.0323072589564 -10.6947046337542))",5HX2824J+4WF2
-10.43812249,40.31923826,59.4959,0.8778,"POLYGON((40.319275209805 -10.4380895304253, 40.3192065405101 -10.43808456939, 40.3192013146924 -10.4381554443588, 40.3192699840029 -10.4381604053932, 40.319275209805 -10.4380895304253))",5HX2H869+QM54
-10.60464390,40.14209718,93.7416,0.8435,"POLYGON((40.1421562665653 -10.6046201869448, 40.1420909618083 -10.6045811194956, 40.1420380984773 -10.6046676079622, 40.1421034032469 -10.6047066754208, 40.1421562665653 -10.6046201869448))",5HX294WR+4RX6
-10.55760875,40.00129797,51.3584,0.8495,"POLYGON((40.0013327861103 -10.5575786868706, 40.0012682384446 -10.5575737469468, 40.0012631519884 -10.5576388174248, 40.0013276996678 -10.5576437573484, 40.0013327861103 -10.5575786868706))",5HX2C2R2+XG3P
-10.51921151,40.15600111,58.5911,0.8596,"POLYGON((40.1560473743435 -10.5192285906756, 40.1560159920025 -10.5191649178091, 40.1559548437689 -10.5191944321681, 40.1559862261017 -10.5192581050415, 40.1560473743435 -10.5192285906756))",5HX2F5J4+8C6C
-10.56092197,40.09719670,42.2776,0.7761,"POLYGON((40.0972350072369 -10.5609390511416, 40.0972102563799 -10.560882623116, 40.0971583864119 -10.5609048977565, 40.097183137262 -10.5609613257866, 40.0972350072369 -10.5609390511416))",5HX2C3QW+JVP3
-10.56904204,40.11258435,52.5518,0.8643,"POLYGON((40.1126286520865 -10.5690568927126, 40.112601486319 -10.5689989811003, 40.1125400599456 -10.5690271900732, 40.1125672257054 -10.5690851016915, 40.1126286520865 -10.5690568927126))",5HX2C4J7+92P8
-10.46467789,40.32372701,23.9453,0.7962,"POLYGON((40.3237447794273 -10.4647110018684, 40.3237373781328 -10.464641824688, 40.3237092249236 -10.4646447755316, 40.3237166262121 -10.4647139527135, 40.3237447794273 -10.4647110018684))",5HX2G8PF+4FHV
-10.53933138,40.27878652,17.5471,0.7085,"POLYGON((40.2788056584239 -10.5393505421235, 40.2788022059085 -10.5393093489509, 40.2787674026211 -10.5393122051703, 40.2787708551321 -10.5393533983435, 40.2788056584239 -10.5393505421235))",5HX2F76H+7G7J
-10.53965481,40.27532017,70.4217,0.8928,"POLYGON((40.2753642088664 -10.5396237115512, 40.2752877608458 -10.5396119300742, 40.2752761162718 -10.5396859161631, 40.2753525643105 -10.5396976976406, 40.2753642088664 -10.5396237115512))",5HX2F76G+44PR
-10.55554476,40.09867537,81.9169,0.8898,"POLYGON((40.0987260580831 -10.5555733959695, 40.0987029246234 -10.5554938459609, 40.0986246849899 -10.5555161221955, 40.0986478184323 -10.5555956722115, 40.0987260580831 -10.5555733959695))",5HX2C3VX+QFM8
-10.46949862,40.16802113,63.0045,0.8454,"POLYGON((40.1680523295672 -10.4695387927099, 40.1680602551439 -10.4694659615593, 40.1679899212197 -10.4694584636693, 40.1679819956264 -10.4695312948199, 40.1680523295672 -10.4695387927099))",5HX2G5J9+6624
-10.51498233,40.10187790,39.1973,0.8270,"POLYGON((40.1018804830954 -10.5150252419948, 40.1019140209054 -10.5149584371409, 40.1018753105454 -10.5149394051328, 40.1018417727284 -10.5150062099833, 40.1018804830954 -10.5150252419948))",5HX2F4P2+2Q2J
-10.65697869,40.17141005,57.6371,0.7882,"POLYGON((40.1714605880673 -10.6569906697595, 40.1713975602017 -10.6569287961769, 40.1713595193471 -10.6569667102699, 40.1714225472146 -10.6570285838604, 40.1714605880673 -10.6569906697595))",5HX285VC+6H3R
-10.54072780,40.28027609,25.3294,0.7165,"POLYGON((40.2803085649455 -10.5407213017091, 40.2802605336399 -10.5406988434755, 40.2802435984619 -10.5407343081255, 40.2802916297723 -10.5407567663612, 40.2803085649455 -10.5407213017091))",5HX2F75J+P42X
-10.56016791,40.00600579,62.8882,0.9029,"POLYGON((40.0060478651402 -10.5601967011907, 40.0060367280902 -10.5601275912553, 40.0059637198087 -10.5601391099443, 40.0059748568432 -10.5602082198837, 40.0060478651402 -10.5601967011907))",5HX2C2Q4+WCJ6
-10.51281494,40.05063096,48.8041,0.8473,"POLYGON((40.0506730048114 -10.5128336924346, 40.0506363142004 -10.5127695941753, 40.0505888982964 -10.5127961750643, 40.0506255889019 -10.5128602733299, 40.0506730048114 -10.5128336924346))",5HX2F3P2+V7CC
-10.44182021,40.18831701,101.1572,0.8757,"POLYGON((40.1883764828505 -10.4417943854161, 40.188285842473 -10.4417638070147, 40.1882575295169 -10.4418460370389, 40.1883481699174 -10.441876615446, 40.1883764828505 -10.4417943854161))",5HX2H55Q+78G2
-10.67257793,40.13254595,24.8718,0.7909,"POLYGON((40.1325775568281 -10.6725886549601, 40.1325678859922 -10.6725529851227, 40.132514349121 -10.6725671852999, 40.1325240199515 -10.6726028551395, 40.1325775568281 -10.6725886549601))",5HX284GM+X27V
-10.70907277,40.11073265,55.8218,0.8812,"POLYGON((40.1107794068504 -10.7090851050627, 40.1107509483516 -10.709028468219, 40.1106858879435 -10.7090604425794, 40.1107143464344 -10.7091170794298, 40.1107794068504 -10.7090851050627))",5HX274R6+97H3
